time,value
1732462832158579762,1
1732462833153958485,1
1732462834151232386,1
1732462835151276402,1
1732462836152400135,1
1732462837151671679,1
1732462838151102928,1
1732462839150897888,1
1732462840152720374,1
1732462841275418806,1
1732462842151436414,1
1732462843152463634,1
1732462844155412014,1
1732462845163894549,1
1732462846151235964,1
1732462847151699533,1
1732462848151230934,1
1732462849162316065,1
1732462850152662723,1
1732462851151974974,1
1732462852157833836,1
1732462853151268680,1
1732462854151019077,1
1732462855153420283,1
1732462856152397364,1
1732462857169062968,1
1732462858151865209,1
1732462859151846415,1
1732462860250909993,1
1732462861154152448,1
1732462862153107772,1
1732462863152440048,1
1732462864151179779,1
1732462865152086365,1
1732462866155241952,1
1732462867151545983,1
1732462868151884217,1
1732462869151660812,1
1732462870151748890,1
1732462871152454128,1
1732462872152625101,1
1732462873194873055,1
1732462874150958184,1
1732462875151659496,1
1732462876151362956,1
1732462877151914241,1
1732462878151044017,1
1732462879150725908,1
1732462880157019763,1
1732462881151190605,1
1732462882272759375,1
1732462883156437627,1
1732462884150775347,1
1732462885151919047,1
1732462886151823751,1
1732462887163295306,1
1732462888153167686,1
1732462889151849317,1
1732462890151222652,1
1732462891217695062,1
1732462892150900719,1
1732462893153979481,1
1732462894152293557,1
1732462895236860224,1
1732462896158677524,1
1732462897150545061,1
1732462898150914055,1
1732462899149289684,1
1732462900151598397,1
1732462901151439774,1
1732462902151178591,1
1732462903150905512,1
1732462904151190338,1
1732462905152349985,1
1732462906151373876,1
1732462907151681933,1
1732462908156119684,1
1732462909162309527,1
1732462910151624588,1
1732462911151982260,1
1732462912151934453,1
1732462913156733250,1
1732462914151991409,1
1732462915154388358,1
1732462916152381304,1
1732462917255763344,1
1732462918151575846,1
1732462919153693574,1
1732462920151111004,1
1732462921151663978,1
1732462922153326676,1
1732462923151827449,1
1732462924153736347,1
1732462925154698648,1
1732462926151160935,1
1732462927153842466,1
1732462928151494514,1
1732462929155541424,1
1732462930158544165,1
1732462931155026591,1
1732462932152133299,1
1732462933151814086,1
1732462934152071390,1
1732462935153520929,1
1732462936209194515,1
1732462937151774966,1
1732462938151066857,1
1732462939152129104,1
1732462940152044608,1
1732462941157000637,1
1732462942151713597,1
1732462943151957065,1
1732462944154818662,1
1732462945152549979,1
1732462946151788992,1
1732462947162843939,1
1732462948158051682,1
1732462949154842223,1
1732462951221290090,1
1732462952485423598,1
1732462952566259325,1
1732462953567389349,1
1732462954561858084,1
1732462955566672819,1
1732462956563793195,1
1732462957563934012,1
1732462958561950002,1
1732462959561162785,1
1732462960569655435,1
1732462961564358336,1
1732462962561753035,1
1732462963561168304,1
1732462964636125327,1
1732462965565193487,1
1732462966564912265,1
1732462967562615488,1
1732462968561703157,1
1732462969563859915,1
1732462970562739377,1
1732462971569566838,1
1732462972566972525,1
1732462973563537366,1
1732462974564235872,1
1732462975561712964,1
1732462976575542134,1
1732462977568328305,1
1732462978570499112,1
1732462979570272281,1
1732462980567641763,1
1732462981568479430,1
1732462982571632510,1
1732462983584197907,1
1732462984569752495,1
1732462985569476563,1
1732462986570530755,1
1732462987569774545,1
1732462988567397528,1
1732462989566646150,1
1732462990573731135,1
1732462991569784328,1
1732462992570029961,1
1732462993566848714,1
1732462994567844716,1
1732462995570520437,1
1732462996570413700,1
1732462997568911738,1
1732462998568445581,1
1732462999568771563,1
1732463000576449954,1
1732463001578013357,1
1732463002559254321,1
1732463003576242517,1
1732463004570798436,1
1732463005629590392,1
1732463006575585851,1
1732463007570686155,1
1732463008572262962,1
1732463009571546727,1
1732463010569252165,1
1732463011571309590,1
1732463012574678053,1
1732463013570931912,1
1732463014571650908,1
1732463015569694198,1
1732463016570696102,1
1732463017570028660,1
1732463018570763956,1
1732463019559919889,1
1732463020576633092,1
1732463021573358670,1
1732463022598696207,1
1732463023573339210,1
1732463024595094510,1
1732463025572500161,1
1732463026572346567,1
1732463027572564688,1
1732463028568944481,1
1732463029570156377,1
1732463030571932206,1
1732463031570747356,1
1732463032569566205,1
1732463033570744820,1
1732463034571278139,1
1732463035570526407,1
1732463036590029118,1
1732463037575638780,1
1732463038575956465,1
1732463039576890955,1
1732463040578114242,1
1732463041580404903,1
1732463042578548871,1
1732463043575615034,1
1732463044576924084,1
1732463045574704542,1
1732463046676220007,1
1732463047576869540,1
1732463048577288516,1
1732463049576803813,1
1732463050580690877,1
1732463051575803282,1
1732463052574068206,1
1732463053576092979,1
1732463054574737451,1
1732463055575385173,1
1732463056578044080,1
1732463057575827404,1
1732463058582137371,1
1732463059575583326,1
1732463060576902434,1
1732463061575967268,1
1732463062582393482,1
1732463063576725681,1
1732463064575535061,1
1732463065589231048,1
1732463066584037935,1
1732463067578102034,1
1732463068576030940,1
1732463069577251132,1
1732463070577809870,1
1732463071574820992,1
1732463072579814529,1
1732463073577108400,1
1732463074575903663,1
1732463075579804521,1
1732463076575283832,1
1732463077575730800,1
1732463078577451805,1
1732463079577755132,1
1732463080581758357,1
1732463081576523261,1
1732463082576235986,1
1732463083576581120,1
1732463084578493379,1
1732463085577382977,1
1732463086576800037,1
1732463087689386842,1
1732463088577968269,1
1732463089579485703,1
1732463090576192232,1
1732463091579423317,1
1732463092577228809,1
1732463093576270870,1
1732463094575705955,1
1732463095575574500,1
1732463096583065678,1
1732463097582335725,1
1732463098576569757,1
1732463099575829564,1
1732463100575616346,1
1732463101575127131,1
1732463102578466906,1
1732463103577162591,1
1732463104576177712,1
1732463105576333232,1
1732463106576908456,1
1732463107578631655,1
1732463108576115055,1
1732463109580353530,1
1732463110575250237,1
1732463111575841475,1
1732463112575988600,1
1732463113575745927,1
1732463114579316424,1
1732463115575086014,1
1732463116574552768,1
1732463117575376216,1
1732463118575592129,1
1732463119576508100,1
1732463120576553385,1
1732463121575405511,1
1732463122578920535,1
1732463123575451036,1
1732463124575204496,1
1732463125575681316,1
1732463126582260092,1
1732463127574487437,1
1732463128677581244,1
1732463129579632164,1
1732463130575346191,1
1732463131577595862,1
1732463132575340139,1
1732463133575081326,1
1732463134575383300,1
1732463135648376728,1
1732463136577888448,1
1732463137575441278,1
1732463138575454032,1
1732463139575445315,1
1732463140575694270,1
1732463141576038793,1
1732463142576007234,1
1732463143576517527,1
1732463144581020595,1
1732463145575832395,1
1732463146575077373,1
1732463147657063674,1
1732463148577144673,1
1732463149575882574,1
1732463150575691307,1
1732463151575656362,1
1732463152575647422,1
1732463153579226211,1
1732463154576472399,1
1732463155580694695,1
1732463156585992449,1
1732463157574792484,1
1732463158575327784,1
1732463159574800750,1
1732463160575605312,1
1732463161581759945,1
1732463162575398267,1
1732463163575410269,1
1732463164576115045,1
1732463165576018405,1
1732463166581211703,1
1732463167575567092,1
1732463168575357962,1
1732463169675651650,1
1732463170577029533,1
1732463171575808573,1
1732463172575792944,1
1732463173576350225,1
1732463174574143484,1
1732463175578102086,1
1732463176576408624,1
1732463177576448749,1
1732463178579820325,1
1732463179574976269,1
1732463180575764391,1
1732463181580194504,1
1732463182575196451,1
1732463183575919841,1
1732463184576354934,1
1732463185575314040,1
1732463186582107025,1
1732463187574656252,1
1732463188629076045,1
1732463189575552766,1
1732463190575714298,1
1732463191584374019,1
1732463192575147429,1
1732463193576182442,1
1732463194575212661,1
1732463195578423077,1
1732463196575985956,1
1732463197575766165,1
1732463198575821759,1
1732463199575792564,1
1732463200576187091,1
1732463201576351479,1
1732463202575533341,1
1732463203577110816,1
1732463204602649738,1
1732463205577544426,1
1732463206575246335,1
1732463207574485905,1
1732463208575499748,1
1732463209574404523,1
1732463210575387298,1
1732463211579174510,1
1732463212577549053,1
1732463213580730124,1
1732463214575813051,1
1732463215575427980,1
1732463216583562873,1
1732463217579151095,1
1732463218575782234,1
1732463219575562884,1
1732463220575569076,1
1732463221578311597,1
1732463222576171131,1
1732463223612729942,1
1732463224575904155,1
1732463225580415621,1
1732463226575703000,1
1732463227576645511,1
1732463228576195971,1
1732463229576513904,1
1732463230575830476,1
1732463231575314792,1
1732463232575755966,1
1732463233580614326,1
1732463234579269214,1
1732463235575275386,1
1732463236576092761,1
1732463237576127475,1
1732463238575866869,1
1732463239575613347,1
1732463240575894954,1
1732463241575880345,1
1732463242582210738,1
1732463243580188753,1
1732463244575477196,1
1732463245574742694,1
1732463246586529656,1
1732463247576249619,1
1732463248576975566,1
1732463249575737294,1
1732463250576409890,1
1732463251575718470,1
1732463252575850606,1
1732463253575671231,1
1732463254575858871,1
1732463255575944771,1
1732463256575405693,1
1732463257575652433,1
1732463258575678143,1
1732463259579092708,1
1732463260575803106,1
1732463261576312336,1
1732463262575470093,1
1732463263575516768,1
1732463264601133926,1
1732463265575836065,1
1732463266576141025,1
1732463267576846002,1
1732463268630040357,1
1732463269575879256,1
1732463270575879485,1
1732463271575893234,1
1732463272575693571,1
1732463273576011374,1
1732463274576194395,1
1732463275580465030,1
1732463276588218216,1
1732463277576099899,1
1732463278577300800,1
1732463279575828882,1
1732463280576660676,1
1732463281577264433,1
1732463282577128590,1
1732463283592135253,1
1732463284576861190,1
1732463285576837987,1
1732463286580669599,1
1732463287576916040,1
1732463288576608164,1
1732463289582403598,1
1732463290576498160,1
1732463291576343651,1
1732463292575549438,1
1732463293577586583,1
1732463294576778323,1
1732463295575947379,1
1732463297627154433,1
1732463300199347166,1
1732463300281296267,1
1732463301284172005,1
1732463302284212892,1
1732463303283999774,1
1732463304284198614,1
1732463305287409939,1
1732463306284509664,1
1732463307298385046,1
1732463308289577698,1
1732463309289936178,1
1732463310288666207,1
1732463311292467666,1
1732463312290720042,1
1732463313289505555,1
1732463314297348178,1
1732463315289058318,1
1732463316289993484,1
1732463317289744400,1
1732463318290381761,1
1732463319292955287,1
1732463320290021449,1
1732463321289516426,1
1732463322289301353,1
1732463323289602537,1
1732463324288578466,1
1732463325290148247,1
1732463326289649725,1
1732463327290093965,1
1732463328290716621,1
1732463329289572095,1
1732463330289439266,1
1732463331290274987,1
1732463332294782446,1
1732463333292657989,1
1732463334291121448,1
1732463335289842590,1
1732463336279891709,1
1732463337303519812,1
1732463338295597497,1
1732463339301389242,1
1732463340389529366,1
1732463341296058118,1
1732463342295382846,1
1732463343295334907,1
1732463344295688118,1
1732463345289296552,1
1732463346295531727,1
1732463347296196017,1
1732463348300804864,1
1732463349295476462,1
1732463350296316671,1
1732463351295159770,1
1732463352294871262,1
1732463353295533068,1
1732463354301935082,1
1732463355295637393,1
1732463356296016090,1
1732463357296037542,1
1732463358295844922,1
1732463359295630441,1
1732463360294652245,1
1732463361294212053,1
1732463362298537712,1
1732463363298476186,1
1732463364295101155,1
1732463365295094843,1
1732463366296291900,1
1732463367305977716,1
1732463368297559587,1
1732463369303228062,1
1732463370298907654,1
1732463371298828215,1
1732463372300220504,1
1732463373297239567,1
1732463374297025408,1
1732463375302238351,1
1732463376298156237,1
1732463377298869339,1
1732463378297892685,1
1732463379298641374,1
1732463380297766121,1
1732463381389718404,1
1732463382297362007,1
1732463383297742839,1
1732463384304343454,1
1732463385298327339,1
1732463386301908716,1
1732463387297095807,1
1732463388298462890,1
1732463389304401320,1
1732463390297401859,1
1732463391297586884,1
1732463392301502688,1
1732463393303207921,1
1732463394297423170,1
1732463395296739214,1
1732463396297707992,1
1732463397310472507,1
1732463398305247189,1
1732463399302606528,1
1732463400373952669,1
1732463401303261780,1
1732463402304621450,1
1732463403306910253,1
1732463404308852922,1
1732463405305764153,1
1732463406302137721,1
1732463407302819895,1
1732463408305575430,1
1732463409302380533,1
1732463410302507220,1
1732463411302454462,1
1732463412303037519,1
1732463413302573722,1
1732463414308623830,1
1732463415305696776,1
1732463416557097852,1
1732463417302353602,1
1732463418302127289,1
1732463419302706099,1
1732463420303900960,1
